Resp;CLIENTE;dtcte;mescte;anocte;dtemissao;mesemissao;anoemissao;dtocor;mesocor;anoocor;dtbaixa;mesbaixa;anobaixa;diasemissao;diasresolucao;DsLocal;tp_ocor;Situacao;NrBo;dsocorrencia;VlCusto
4;74200000000000;10;5;2023;12;6;2023;12;6;2023;29;6;2023;0;17;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9288;1 UNIDADE - COD. 70003095 PORT;33,63
4;74200000000000;9;3;2023;12;6;2023;12;6;2023;29;6;2023;0;17;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9294;1 UNIDADE - COD. 700133654 POR;129,57
4;42200000000000;17;5;2023;1;6;2023;1;6;2023;29;6;2023;0;28;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9235;1 UNIDADE - COD. 80035995 FREN;34,3
4;42200000000000;5;5;2023;1;6;2023;1;6;2023;30;6;2023;0;29;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9240;1 UNIDADE - COD. 800118654 POR;41,47
4;22400000000000;2;5;2023;7;6;2023;7;6;2023;3;7;2023;0;26;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9271;1 UNIDADE - COD. 700028606 POR;32,55
4;1440000000000;11;4;2023;9;5;2023;9;5;2023;5;7;2023;0;57;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9076;1 UNIDADE - 37980000 FRENTE DE;18,42
4;14200000000000;16;5;2023;27;6;2023;27;6;2023;5;7;2023;0;8;TERMINAL;FALTA;FECHADO;161;EXTRAVIO TOTAL DA NF 344858.(8;148,94
4;8920000000000;8;3;2023;11;5;2023;11;5;2023;6;7;2023;0;56;CAMINHAO TRANSFERENCIA;AVARIA;FECHADO;9099;1 UNIDADE - COD. A0002373[2323;1025,33
4;8920000000000;10;2;2023;19;5;2023;19;5;2023;6;7;2023;0;48;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9133;1 UNIDADE - COD. U400108[22924;896,21
4;8920000000000;10;3;2023;25;5;2023;25;5;2023;6;7;2023;0;42;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9180;1UNIDADE - COD. 36930003[35825;94,77
4;8920000000000;9;5;2023;29;5;2023;29;5;2023;6;7;2023;0;38;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9205;1 UNIDADE - COD. 2A260800 GRAD;89,01
4;8920000000000;17;5;2023;5;6;2023;5;6;2023;6;7;2023;0;31;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9249;1 UNIDADE - COD. A0001677[3563;42,99
4;8290000000000;2;5;2023;30;5;2023;30;5;2023;6;7;2023;0;37;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9226;1 UNIDADE - COD. 700041662 POR;66,66
4;8290000000000;4;5;2023;5;6;2023;5;6;2023;6;7;2023;0;31;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9258;MEDIDA: 1,5500 - COD. 68000122;40,88
4;8290000000000;4;5;2023;13;6;2023;13;6;2023;6;7;2023;0;23;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9302;1 UNIDADE - COD. 60058095 ARMA;110,32
4;22400000000000;4;5;2023;23;5;2023;23;5;2023;7;7;2023;0;45;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9155;MEDIDA 2,3700 - COD. 680011671;552,15
4;12000000000000;27;4;2023;15;5;2023;15;5;2023;10;7;2023;0;56;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9112;1 UNIDADE -  COD. A0003322[357;133,72
4;21400000000000;25;5;2023;9;6;2023;9;6;2023;10;7;2023;0;31;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9276;1 UNIDADE - COD. 37700000[3320;22,52
4;4970000000000;10;5;2023;12;6;2023;12;6;2023;10;7;2023;0;28;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9297;1 UNIDADE - COD. 700043238 POR;238,54
4;31100000000000;25;4;2023;26;5;2023;26;5;2023;10;7;2023;0;45;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9203;1 UNIDADE - COD. 90002195 PORT;68,74
4;9810000000000;19;1;2023;16;4;2023;16;4;2023;11;7;2023;0;86;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;8949;1PÇ. REF: 223300028. FRENTE 89;246,87
4;29900000000000;11;4;2023;17;4;2023;17;4;2023;11;7;2023;0;85;TERMINAL;FALTA;FECHADO;8958;1 UNIDADE - RODIZIO INDIVIDUAL;70,68
4;29900000000000;14;2;2023;9;5;2023;9;5;2023;11;7;2023;0;63;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9074;1 PÇ. REF: 1952560. SUPORTE VA;113,61
4;29900000000000;22;3;2023;19;5;2023;19;5;2023;11;7;2023;0;53;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9134;1 PÇ. REF: 223481308. FRENTE V;26,79
4;29900000000000;22;3;2023;29;5;2023;29;5;2023;11;7;2023;0;43;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9216;2 PÇ. REF: 223631480. FRENTE G;38,17
4;29900000000000;3;4;2023;30;5;2023;30;5;2023;11;7;2023;0;42;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9219;1 PÇ. REF: 19104007. PUXADOR D;65,26
4;29900000000000;2;3;2023;2;6;2023;2;6;2023;11;7;2023;0;39;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9245;1 PÇ. REF: 226053916. LATERAL ;63,47
4;9810000000000;24;3;2023;5;6;2023;5;6;2023;11;7;2023;0;36;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9253;1 PÇ. REF: 923514370. FRENTE D;139,66
4;29900000000000;22;3;2023;5;6;2023;5;6;2023;11;7;2023;0;36;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9255;1 PÇ. REF: 923832307. FRENTE A;98,55
4;9810000000000;30;3;2023;5;6;2023;5;6;2023;11;7;2023;0;36;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9256;1 PÇ. REF: 227102309. FRENTE A;194,76
4;9810000000000;31;1;2023;6;6;2023;6;6;2023;11;7;2023;0;35;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9263;1 PÇ. REF: 227204368. FRENTE D;1087,35
4;29900000000000;28;4;2023;7;6;2023;7;6;2023;11;7;2023;0;34;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9275;1 PÇ. REF: 224049730. PAINEL A;91,63
4;9810000000000;24;3;2023;9;6;2023;9;6;2023;11;7;2023;0;32;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9285;01 FRENTE PORTA TEMPERO CAVA S;93,77
4;29900000000000;22;3;2023;13;6;2023;13;6;2023;11;7;2023;0;28;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9304;1 PÇ. REF: 927147320005. FRENT;248,07
4;29900000000000;2;2;2023;13;6;2023;13;6;2023;11;7;2023;0;28;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9311;1 PÇ. REF: 220026916 BALCAO 60;53,03
4;29900000000000;25;11;2022;13;6;2023;13;6;2023;11;7;2023;0;28;TERMINAL;AVARIA;FECHADO;9306;1 PÇ. REF: 224040309. PAINEL A;47,07
4;28000000000000;14;2;2023;14;6;2023;14;6;2023;11;7;2023;0;27;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9315;9 CAIXAS DO KIT ACABMENTO 2022;1190,55
4;29900000000000;17;4;2023;16;6;2023;16;6;2023;11;7;2023;0;25;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9335;1 PÇ. REF: 223207031. FRENTE 7;317,53
4;29900000000000;5;5;2023;26;6;2023;26;6;2023;11;7;2023;0;15;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9354;1 UNIDADE - COD. 212121936 GAV;62,22
4;29900000000000;3;5;2023;27;6;2023;27;6;2023;11;7;2023;0;14;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9370;1 UNIDADE - COD. 1951650 DIVIS;151,76
4;9810000000000;9;5;2023;28;6;2023;28;6;2023;11;7;2023;0;13;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9375;1UNIDADE - COD. 223304003 FREN;256,22
4;29900000000000;14;2;2023;28;6;2023;28;6;2023;11;7;2023;0;13;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9377;1 UNIDADE - COD. 771047936 BAS;130,32
4;1440000000000;27;4;2023;19;5;2023;10;5;2023;12;7;2023;-9;63;CLIENTE PORTA A PORTA;AVARIA;FECHADO;7432;1 UND PRATELEIRA DE 15MM C/FUR;23,69
4;22700000000000;3;6;2023;20;6;2023;20;6;2023;13;7;2023;0;23;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9342;01 UNIDADE - PDC0602.000040 - ;8,23
4;22700000000000;3;6;2023;23;6;2023;15;6;2023;13;7;2023;-8;28;CLIENTE PORTA A PORTA;AVARIA;FECHADO;7453;Item: 01 - CFPT301.008687 PORT;316,27
4;46100000000000;5;6;2023;28;6;2023;28;6;2023;13;7;2023;0;15;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9374;1 UNIDADE - COD. PAI01.390607 ;295,69
4;8290000000000;8;5;2023;19;5;2023;19;5;2023;14;7;2023;0;56;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9138;1 UNIDADE - COD. 700141749 POR;276,74
4;74200000000000;30;5;2023;15;6;2023;15;6;2023;14;7;2023;0;29;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9325;01 UNIDADE - COD: 38113895 – B;72,7
4;8290000000000;4;5;2023;15;6;2023;15;6;2023;14;7;2023;0;29;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9327;700013654 PORTA 414X346X15 FEN;111,52
4;74200000000000;12;5;2023;16;6;2023;16;6;2023;14;7;2023;0;28;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9330;1 UNIDADE - COD. 700055656 POR;48,34
4;74200000000000;26;5;2023;19;6;2023;19;6;2023;14;7;2023;0;25;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9339;700028852 PORTA DIR 639X296X15;35,31
4;74200000000000;1;6;2023;23;6;2023;23;6;2023;14;7;2023;0;21;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9347;1 UNIDADE - COD. 70014895 PORT;277,46
4;8290000000000;10;5;2023;23;6;2023;23;6;2023;14;7;2023;0;21;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9348;1 UNIDADE - COD. 700079654 POR;211,12
4;38200000000000;22;5;2023;23;6;2023;23;6;2023;14;7;2023;0;21;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9349;4 UNIDADE - COD. 700104654 FRE;103,33
4;27800000000000;26;5;2023;23;6;2023;23;6;2023;14;7;2023;0;21;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9351;2 UNIDADES - COD. 65003595 DIV;252,32
4;8290000000000;10;5;2023;26;6;2023;26;6;2023;14;7;2023;0;18;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9353;2 UNIDADES - COD. 700047656 PO;73,33
4;22600000000000;4;5;2023;25;5;2023;25;5;2023;17;7;2023;0;53;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9182;1 UNIDADE - COD. U101006[36199;68,32
4;90400000000000;20;6;2023;25;5;2023;25;5;2023;17;7;2023;0;53;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9182;1 UNIDADE - COD. U101006[36199;68,32
4;8920000000000;16;2;2023;8;3;2023;8;3;2023;20;7;2023;0;134;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8636;(1) QUANTIDADE - COD. U100993[;226,62
4;8920000000000;28;9;2022;20;3;2023;20;3;2023;20;7;2023;0;122;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8732;(1) UNIDADE - COD. U600025[332;138,41
4;8920000000000;2;3;2023;20;3;2023;20;3;2023;20;7;2023;0;122;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8733;(1) UNIDADE - COD. A0001674[19;35,09
4;8920000000000;2;3;2023;21;3;2023;21;3;2023;20;7;2023;0;121;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8743;(1) UNIDADE - COD. U400106[229;154,63
4;8920000000000;28;9;2022;24;3;2023;24;3;2023;20;7;2023;0;118;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8778;(1) UNIDADE - COD. 23100000[23;625,25
4;8920000000000;8;3;2023;24;3;2023;24;3;2023;20;7;2023;0;118;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8779;(1) UNIDADE - COD. U101006[359;1369,23
4;8920000000000;9;9;2022;24;3;2023;24;3;2023;20;7;2023;0;118;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8781;(1) UNIDADE - COD. U101545[254;72,8
4;8920000000000;8;3;2023;27;3;2023;27;3;2023;20;7;2023;0;115;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8785;(2) UNIDADES - COD. A0000251 P;330,7
4;8920000000000;6;3;2023;28;3;2023;28;3;2023;20;7;2023;0;114;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8810;(1) UNIDADE - COD. 36940003[35;122,78
4;8920000000000;8;3;2023;3;4;2023;3;4;2023;20;7;2023;0;108;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8866;1 UNIDADE - COD. U100983[24118;62,36
4;8920000000000;25;1;2023;3;4;2023;3;4;2023;20;7;2023;0;108;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8867;2 UNIDADE - COD. 7400003[35729;222,24
4;6230000000000;14;3;2023;6;4;2023;6;4;2023;20;7;2023;0;105;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8890;1 UNIDADE -  U101006 PRATELEIR;677,7
4;8920000000000;15;3;2023;6;4;2023;6;4;2023;20;7;2023;0;105;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8891;COD. U900078[36049262] KIT 4 M;55,56
4;8920000000000;29;3;2023;17;4;2023;17;4;2023;20;7;2023;0;94;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8960;1 UNIDADE - COD. U100985[34564;85,29
4;8920000000000;15;3;2023;24;4;2023;24;4;2023;20;7;2023;0;87;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9004;1 UNIDADE - COD. A0002373[2323;76,92
4;8920000000000;2;2;2023;24;4;2023;24;4;2023;20;7;2023;0;87;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9005;1 UNIDADE - COD. A0001459[1772;107,13
4;8920000000000;27;3;2023;25;4;2023;25;4;2023;20;7;2023;0;86;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9013;1 UNIDADE - COD. 22540003[3604;137,07
4;8920000000000;29;3;2023;25;4;2023;25;4;2023;20;7;2023;0;86;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9014;1 UNIDADE - COD. 36930003[3604;173,73
4;8920000000000;29;3;2023;25;4;2023;25;4;2023;20;7;2023;0;86;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9015;2 UNIDADE - COD. 36940003[3604;333,07
4;8920000000000;15;3;2023;26;4;2023;26;4;2023;20;7;2023;0;85;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9020;1 UNIDADE - COD. U100986[36047;163,77
4;43700000000000;22;3;2023;14;6;2023;14;6;2023;21;7;2023;0;37;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9313;MEDIDA: 2,4820 COD. 0224040305;1678,61
4;43700000000000;22;3;2023;14;6;2023;14;6;2023;21;7;2023;0;37;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9314;MEDIDA: 2,3110 COD. 224022305 ;384,7
4;74200000000000;26;5;2023;15;6;2023;15;6;2023;21;7;2023;0;36;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9324;1 UNIDADE - COD. 70000195 PORT;19,6
4;74200000000000;30;5;2023;26;6;2023;26;6;2023;24;7;2023;0;28;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9359;1 UNIDADE - COD. 700141652 POR;170,95
4;74200000000000;18;5;2023;28;6;2023;28;6;2023;24;7;2023;0;26;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9376;1 UNIDADE - COD. 700030660 POR;36,24
4;74200000000000;30;5;2023;30;6;2023;30;6;2023;24;7;2023;0;24;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9389;2 UNIDADES  - COD. 700325654 P;66,33
4;74200000000000;25;4;2023;30;6;2023;30;6;2023;24;7;2023;0;24;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9390;1 UNIDADE - COD. 700133654 POR;129,57
4;74200000000000;19;6;2023;3;7;2023;3;7;2023;24;7;2023;0;21;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9398;1 UNIDADE - COD. 700100656 FRE;17,26
4;8290000000000;9;6;2023;3;7;2023;3;7;2023;25;7;2023;0;22;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9393;1 UNIDADE - COD. 700133654 POR;129,57
4;27800000000000;30;5;2023;4;7;2023;4;7;2023;25;7;2023;0;21;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9399;1 UNIDADE - COD. 65003695 DIVI;281,73
4;27800000000000;5;6;2023;5;7;2023;5;7;2023;25;7;2023;0;20;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9413;MEDIDA: 1,2640 - COD. 68000326;99,99
4;42200000000000;17;5;2023;23;6;2023;23;6;2023;25;7;2023;0;32;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9346;1 UNIDADE - COD. 850296729 PUX;147,75
4;42200000000000;17;5;2023;16;6;2023;16;6;2023;25;7;2023;0;39;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9334;1 UNIDADE - COD. 800140611 POR;61,67
4;4970000000000;15;6;2023;28;6;2023;28;6;2023;26;7;2023;0;28;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9373;1 UNIDADE - COD. 680001262 PAI;81,23
4;4970000000000;21;6;2023;3;7;2023;3;7;2023;26;7;2023;0;23;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9394;1 UNIDADE - COD. 680040556 PAI;31,64
4;74200000000000;30;5;2023;26;6;2023;26;6;2023;27;7;2023;0;31;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9352;1 UNIDADE - COD. 700168854 POR;38,65
4;43700000000000;14;3;2023;20;4;2023;20;4;2023;28;7;2023;0;99;CLIENTE PORTA A PORTA;AVARIA;FECHADO;8990;0,4690  224705425 PAINEL EDIT ;1893,8
4;9810000000000;31;1;2023;25;5;2023;25;5;2023;1;8;2023;0;68;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9163;1 PÇ. REF: 210014934. PRATELEI;60,61
4;29900000000000;13;4;2023;16;6;2023;16;6;2023;1;8;2023;0;46;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9336;1 PÇ. REF: 923101725. FRENTE E;37,06
4;28000000000000;5;5;2023;23;6;2023;23;6;2023;1;8;2023;0;39;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;9350;1 PÇ. REF: 227202307. FRENTE A;156,22
4;29900000000000;8;3;2023;29;6;2023;29;6;2023;1;8;2023;0;33;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9381;1 UNIDADE - COD. 2900001000 TR;187,08
4;29900000000000;14;2;2023;29;6;2023;29;6;2023;1;8;2023;0;33;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9383;MEDIDA: 0,8450 - COD. 92402830;85,78
4;29900000000000;2;3;2023;30;6;2023;30;6;2023;1;8;2023;0;32;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9386;1 UNIDADE - COD. 223102781 FRE;336,42
4;28000000000000;19;5;2023;5;7;2023;5;7;2023;1;8;2023;0;27;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9409;1 UNIDADE - COD. 1900551800 TR;124,29
4;29900000000000;31;5;2023;6;7;2023;6;7;2023;1;8;2023;0;26;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9414;1 UNIDADE - COD. 923203309 FRE;53,66
4;29900000000000;5;5;2023;7;7;2023;7;7;2023;1;8;2023;0;25;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9419;1 UNIDADE - COD. 223483730 FRE;31,71
4;29900000000000;6;6;2023;7;7;2023;7;7;2023;1;8;2023;0;25;TERMINAL;AVARIA;FECHADO;9421;1 UNIDADE - COD. 227148641 FRE;1890,62
4;9810000000000;9;5;2023;10;7;2023;10;7;2023;1;8;2023;0;22;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9428;MEDIDA: 2,2800 - COD. 22404473;277,17
4;9810000000000;31;5;2023;13;7;2023;13;7;2023;1;8;2023;0;19;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9457;MEDIDA: 1,7950 - COD. 19105002;318,65
4;28000000000000;19;5;2023;19;7;2023;19;7;2023;1;8;2023;0;13;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9480;1 UNIDADE - COD.223658372 FREN;291,52
4;5930000000000;19;7;2023;3;8;2023;26;7;2023;3;8;2023;-8;8;CAMINHAO COLETA/ENTREGA;AVARIA;FECHADO;7484;1 ESTRUTURA METÁLICA TUBO BRAN;478
4;74200000000000;21;6;2023;7;7;2023;7;7;2023;10;8;2023;0;34;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9422;1 UNIDADE - COD. 60035095 PRAT;24,6
4;74200000000000;21;6;2023;13;7;2023;13;7;2023;10;8;2023;0;28;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9456;1 UNIDADE - COD. 70012795 PORT;103
4;74200000000000;19;6;2023;14;7;2023;14;7;2023;10;8;2023;0;27;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9459;1 UNIDADE - COD. 70004995 PORT;99,92
4;4970000000000;15;6;2023;3;7;2023;3;7;2023;11;8;2023;0;39;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9392;1 UNIDADE - COD. 700108556 FRE;34,08
4;29000000000000;7;7;2023;17;7;2023;17;7;2023;14;8;2023;0;28;TERMINAL;FALTA;FECHADO;9463;DOBRADICA AMORT BAIXA 105  PED;18,97
4;4970000000000;12;5;2023;29;5;2023;29;5;2023;14;8;2023;0;77;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9214;MEDIDA: 2,6000 - COD. 68000055;216,01
4;74200000000000;18;5;2023;17;7;2023;17;7;2023;15;8;2023;0;29;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9464;1 UNIDADE - COD. 700100674 FRE;33
4;43700000000000;20;6;2023;17;7;2023;17;7;2023;15;8;2023;0;29;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9465;1 UNIDADE - COD. 223432480 FRE;460,93
4;74200000000000;3;7;2023;19;7;2023;19;7;2023;15;8;2023;0;27;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9481;1 UNIDADE - COD. 690014522 DIV;41,68
4;74200000000000;27;6;2023;21;7;2023;21;7;2023;15;8;2023;0;25;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9486;1 UNIDADE - COD. 65008495 PRAT;154,5
4;74200000000000;29;6;2023;21;7;2023;21;7;2023;15;8;2023;0;25;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9486;1 UNIDADE - COD. 65008495 PRAT;154,5
4;35600000000000;19;6;2023;25;7;2023;25;7;2023;15;8;2023;0;21;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9503;1 UNIDADE - COD. 700030662 POR;37,22
4;74200000000000;5;7;2023;26;7;2023;26;7;2023;15;8;2023;0;20;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9504;1 UNIDADE - COD. 70002041001 P;213,55
4;74200000000000;5;7;2023;27;7;2023;27;7;2023;15;8;2023;0;19;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9509;1 UNIDADE - COD. 700022505 POR;24,76
4;74200000000000;5;7;2023;28;7;2023;28;7;2023;15;8;2023;0;18;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9523;01 - REF:700055505 - PORTA DIR;186,34
4;9810000000000;29;5;2023;28;7;2023;28;7;2023;15;8;2023;0;18;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9526;1 UNIDADE - COD. 700033662 POR;40,95
4;8290000000000;9;6;2023;10;7;2023;10;7;2023;16;8;2023;0;37;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9431;1 UNIDADE - COD. 700040606 POR;75,78
4;8290000000000;9;6;2023;17;7;2023;17;7;2023;16;8;2023;0;30;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9466;1 UNIDADE - COD. 680015227 PAI;100,72
4;8290000000000;9;6;2023;18;7;2023;18;7;2023;16;8;2023;0;29;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9468;1 UNIDADE - COD. 381145662 - B;71,4
4;74200000000000;29;6;2023;24;7;2023;24;7;2023;16;8;2023;0;23;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9495;1 UNIDADE - COD. 700011662 POR;114,18
4;22400000000000;3;7;2023;26;7;2023;26;7;2023;17;8;2023;0;22;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9505;1 UNIDADE - COD. 70013295 PORT;90,48
4;42200000000000;10;7;2023;18;7;2023;18;7;2023;19;8;2023;0;32;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9474;MEDIDA: 0,8400 - COD. 92108810;67,73
4;35500000000000;15;6;2023;10;7;2023;10;7;2023;21;8;2023;0;42;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9429;1 UNIDADE - COD. 37700000 PORT;30,09
4;22600000000000;23;6;2023;11;7;2023;11;7;2023;21;8;2023;0;41;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9438;1 UNIDADE - COD. U100990[36673;380,2
4;22600000000000;23;6;2023;12;7;2023;12;7;2023;21;8;2023;0;40;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9450;1 UNIDADE - COD. 21600000[2290;233,94
4;8290000000000;11;7;2023;31;7;2023;31;7;2023;21;8;2023;0;21;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9528;1 UNIDADE - COD. 600568662 ARM;175,69
4;8290000000000;11;7;2023;31;7;2023;31;7;2023;21;8;2023;0;21;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9529;1 UNIDADE - COD. 700041663 POR;49,96
4;74200000000000;11;7;2023;1;8;2023;1;8;2023;24;8;2023;0;23;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9537;1 UNIDADE - COD. 70003395 PORT;130,22
4;8290000000000;8;5;2023;3;8;2023;3;8;2023;24;8;2023;0;21;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9544;1 UNIDADE - COD. 700141749 POR;138,37
4;8290000000000;11;7;2023;7;8;2023;7;8;2023;24;8;2023;0;17;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9551;MEDIDA: 1,8460 - COD. 68001295;193,33
4;74200000000000;11;7;2023;8;8;2023;8;8;2023;24;8;2023;0;16;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9558;1 UNIDADE - COD. 70013940008 P;135,39
4;22700000000000;18;7;2023;28;7;2023;28;7;2023;24;8;2023;0;27;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9525;01 - PCC0712.000057 - FUNDO GA;33,2
4;26400000000000;23;6;2023;17;7;2023;17;7;2023;25;8;2023;0;39;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9467;1 UNIDADE - COD. FRM001.022202;135,42
4;22600000000000;30;6;2023;20;7;2023;13;7;2023;25;8;2023;-7;43;TERMINAL;FALTA;FECHADO;7478;06.041.0376.99.327 Sottile 32 ;340,35
4;22300000000000;10;7;2023;27;7;2023;27;7;2023;25;8;2023;0;29;CLIENTE PORTA A PORTA;AVARIA;FECHADO;9508;1 UNIDADE - COD. U101734[36273;68,35
